Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage;  11 OM Count;  11 OM Percentage;  12 OM Count;  12 OM Percentage
86;  193;  50.000000;  0.782383;  118;  30.569948;  52;  13.471503;  16;  4.145078;  4;  1.036269;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
87;  194;  50.259067;  0.784974;  119;  30.829016;  49;  12.694301;  20;  5.181347;  4;  1.036269;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
88;  173;  44.818653;  0.712435;  106;  27.461140;  41;  10.621762;  19;  4.922280;  6;  1.554404;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
89;  187;  48.445596;  0.784974;  104;  26.943005;  58;  15.025907;  19;  4.922280;  4;  1.036269;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
90;  193;  50.000000;  0.810881;  109;  28.238342;  56;  14.507772;  24;  6.217617;  2;  0.518135;  1;  0.259067;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
91;  199;  51.554404;  0.803109;  125;  32.383420;  46;  11.917098;  22;  5.699482;  4;  1.036269;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
92;  192;  49.740933;  0.769430;  117;  30.310881;  54;  13.989637;  16;  4.145078;  3;  0.777202;  0;  0.000000;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
93;  195;  50.518135;  0.787565;  118;  30.569948;  54;  13.989637;  17;  4.404145;  4;  1.036269;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
94;  186;  48.186528;  0.746114;  116;  30.051813;  51;  13.212435;  11;  2.849741;  4;  1.036269;  3;  0.777202;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
95;  189;  48.963731;  0.733161;  121;  31.347150;  47;  12.176166;  17;  4.404145;  3;  0.777202;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
96;  192;  49.740933;  0.772021;  114;  29.533679;  56;  14.507772;  17;  4.404145;  4;  1.036269;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
97;  192;  49.740933;  0.769430;  114;  29.533679;  56;  14.507772;  19;  4.922280;  1;  0.259067;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
98;  195;  50.518135;  0.805699;  117;  30.310881;  48;  12.435233;  22;  5.699482;  8;  2.072539;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
